Link,Job Title,Company,Date Posted,Location,Requirements
https://ca.indeed.com/rc/clk?jk=fe1d294177ac55e3&bb=_-BGRuAMZvik5n9kt8-Et6JkjFXrgXEwpMZgFmFyhEg_Dgm8QaHMtn1M1YAJVmGjUr07s_GKnY0CZMm8ufKdVhztj7r9DiHDUvfBuO7ZHvSd7tDa79UVaoLPDDRXSK9p&xkcb=SoBH67M3-rXks-AXcz0CbzkdCdPP&fccid=1747adf6142beb48&vjs=3,Actuarial Lead Data Scientist,Manulife,PostedPosted 24 days ago,"Hybrid work in Toronto, ON","['Actuarial Expertise: Actuarial designation (FSA, FCIA) with significant experience in progressive actuarial roles. A strong foundation in actuarial principles and methodologies. ', 'Educational Background: Post-secondary education in Math, Computer Science, Actuarial Science, or equivalent. Advanced degrees such as a Masters or PhD are not mandatory but good to have ', 'Technical Proficiency: Demonstrates advanced knowledge regarding technical aspects of work; able to review data or results for reasonability and identify root causes and drivers in the data being reviewed. Experience with SQL, Python, and actuarial software such as R or SAS is required. ', 'Analytical and Problem-Solving Skills: Self-starter with the ability to work independently, particularly in the area of data science using sound, independent judgment, problem-solving, and analytical skills. Practical experience with big data processing frameworks and techniques such as Azure, Google Cloud, Spark, Hive, etc. ', 'Leadership and Team Development: Provides strong, proactive leadership and coaching to a team of actuarial professionals. Allocates and monitors work of the team to ensure accurate and timely completion of assignments within the established timeframes and quality standards. ', 'Decision-Making and Performance Management: Makes decisions regarding employment, compensation, performance appraisals, training, and development. Cultivates an innovative environment by supporting creativity and high-performance teamwork. ', 'Adaptability and Resilience: Remains calm and controlled in pressured and stressful situations; demonstrates confidence and persistence in the face of setbacks and obstacles. Adaptable and open to change with strong collaboration and presentation skills. ', 'Communication and Influence: Strong interpersonal skills with the ability to collaborate, negotiate, and influence effectively. Results-oriented, able to manage expectations, work under tight deadlines, and manage competing priorities. Strong business acumen with the ability to communicate complex actuarial concepts and results in a clear, concise, easy-to-understand manner. ', 'Customer Focus and Quality Commitment: Excellent customer focus and commitment to quality. Understanding of Axis modeling and output is a plus but not mandatory. ']"
https://ca.indeed.com/rc/clk?jk=b4a4516507e50916&bb=_-BGRuAMZvik5n9kt8-Et96EOBG1NDTXx0emM0-HxzB8K0DJqf4rRk5xzwlY94ccuzKfsbyNP9yNicaPwFEVudPhwMSSJz_7u5VzANqmpj46lzkD_FWz81_qbfog5kRN&xkcb=SoBu67M3-rXks-AXcz0AbzkdCdPP&fccid=93d46c25ff5061cb&vjs=3,Senior Machine Learning Engineer,"New Miles Immigration, Recruitment & Consulting...",EmployerActive 29 days ago,"Vancouver, BC","['BS/MS degree in Computer Science, Engineering, or relevant majors.', 'Hands-on experience with machine learning methods and tools.', 'Proficiency in programming languages like Python and C++.', 'Familiarity with recommender system projects.', 'Fluency in both English and Mandarin preferred', 'Excellent programming skills.', 'Good understanding of brand ads, content ads, and related domains.', 'Experience in machine learning and data analysis.', 'Fluency in both English and Mandarin preferred']"
https://ca.indeed.com/rc/clk?jk=533be2e84745f095&bb=CMO68P5kd7qbdwn_FZ3O56A_ERjOwz62ByjvG5ZoWtvbo1pbY6QFtyS3Ku6iy-j7tQ3GziKW7_W7eaccgLtf7a3HfsOwjeYXa0xZwrejHfDZ8IRdBqoVwUAhEWdosh8_&xkcb=SoAs67M3-rXkpGSU9Z0IbzkdCdPP&fccid=cfb6eca6c27cb77a&vjs=3,Senior Machine Learning Engineer,Novarc Technologies Inc,PostedPosted 25 days ago,"North Vancouver, BC","[' Computer Vision Expertise: The candidate should have a deep understanding of Computer Vision concepts, including image processing, object detection, image segmentation, feature extraction, and recognition algorithms.', ' Machine Learning Knowledge: Strong knowledge and experience in various machine learning techniques, such as supervised and unsupervised learning, deep learning, convolutional neural networks (CNNs), recurrent neural networks (RNNs), and transfer learning.', ' Programming Languages: Proficiency in C++ and Python is essential, as both languages are commonly used in computer vision and machine learning projects. experience with Pytorch, Tensorflow, OpenCV.', ' Software Development Skills: The candidate should have strong software development skills to build efficient and scalable machine learning models and applications. This includes version control (e.g., Git), software architecture, and design patterns.', ' Deep Learning Frameworks: Familiarity with popular deep learning frameworks such as TensorFlow, Keras, and PyTorch. Knowledge of OpenCV for computer vision tasks is also important.', ' Data Preprocessing and Augmentation: Ability to preprocess and augment image data effectively to improve model performance and generalization.']"
https://ca.indeed.com/rc/clk?jk=a745dd784d7ecc4c&bb=CMO68P5kd7qbdwn_FZ3O57zsLSELxvZ-HCsqRYad1nnYn7329YFJzMlQJpeUbX2G3OJLioVPWv-ijoiGvgo8nIf3f9WeWtkIbbuitLgENfP6qgeq0qZK7xo_8yZRc8pP&xkcb=SoCi67M3-rXkpGSU9Z0PbzkdCdPP&fccid=b065b988d7f17c35&vjs=3,Business Intelligence (BI) Developer - Hybrid,ISAAC Instruments,EmployerActive 4 days ago,"Saint-Bruno-de-Montarville, QC","["" Bachelor's degree in Computer Science, Data Science, Engineering, or other related fields"", ' Minimum 2 years of experience in analysis and data visualizations & experience in BI development using PowerBI (or similar tools)', ' Good command of English and French', ' Work experience with PowerBI, Microsoft Azure, SQL, Data Analysis Expressions (DAX), Apache Spark.']"
https://ca.indeed.com/rc/clk?jk=a36386c72fa9d938&bb=CMO68P5kd7qbdwn_FZ3O541_GkMQmZGJnVAt24AAiu6v0t24RYZwgP5GaEFBOS0kBz32x_flTNqYPChZnzMcfM9503pM8zFEA8fYvXBLpiU7GMPJy2Jqeq0Y6VOay4dE&xkcb=SoCL67M3-rXkpGSU9Z0NbzkdCdPP&fccid=2257c986cc2853b8&cmp=Dynamsoft-Corporation&ti=Algorithm+Engineer&vjs=3,Senior Algorithm Engineer,Dynamsoft Corporation,PostedPosted 2 days ago,"Hybrid work in Vancouver, BC","[""Education: Bachelor's or Master's degree in Computer Science, Mathematics, or a related field."", 'Experience: Minimum of 5 years of experience in algorithm development, particularly with text recognition.', 'Skills:', 'Excellent problem-solving abilities and the capacity for deep analytical thinking.', 'Strong communication skills, capable of simplifying complex technical discussions.', 'Ability to work independently and as part of a team, demonstrating good delegation and mentorship skills.', 'Attention to detail and a structured approach to software development.', 'French not required']"
https://ca.indeed.com/rc/clk?jk=c7c7f9b01bc21ac6&bb=CMO68P5kd7qbdwn_FZ3O58S9GudiKGg_4NlHBXunLumdguHqHuiI7t4XCY4juVHB3BO3Gg4LQ0HpfPX-xydwwR8WFdN4CgtpOsAK0ISskuZeZZVtLDpCAFvmizcyH0Jo&xkcb=SoDW67M3-rXkpGSU9Z0DbzkdCdPP&fccid=7442885bc0fa7c14&vjs=3,Senior Applied Research Scientist,ServiceNow,EmployerActive 6 days ago,"Montréal, QC","[' A Master’s degree with 2 year of relevant experience (preferably in industry) or a Ph.D. in a relevant field with 1 year of relevant experience;', ' Passion for and demonstrated experience in trustworthiness-related topics;', ' Familiarity and experience working with a range of approaches to evaluating, benchmarking and testing the performance and risks in large language and other generative AI models;', ' Familiarity with adversarial testing approaches, including but not limited to red teaming;', ' Experience using state-of-the-art generative models for inference and in fine-tuning and evaluating such models is an important asset;', ' Experience building and working with prototypes of models and measurement approaches, as well as a capacity to quickly validate whether a certain avenue is worth pursuing;', ' Experience conducting literature reviews and evaluating and implementing (sometimes from scratch) promising solutions identified;', ' Familiarity with popular deep learning frameworks and tools, such as PyTorch, Hugging Face models, DeepSpeed, etc.', ' Ability to work on large projects with self-directed initiatives;', ' Capacity to deal well with ambiguity, prioritizing needs, and delivering results in a dynamic environment;', ' Ability to communicate research findings to a non-research audience; and', ' A ‘getting things done’ mindset.']"
https://ca.indeed.com/rc/clk?jk=6c24172bb806c43c&bb=CMO68P5kd7qbdwn_FZ3O5x6_uVd33cuEVwixl8I9tv1eJX404Z9g0Yme7S16xTqN1wSmz-lmCb8FVhFGPQThMGl7sqUanWlY4BBt24Pehp3mOl-JR-FMYd6iEAbf9zrc&xkcb=SoBx67M3-rXkpGSU9Z0GbzkdCdPP&fccid=cba01270e96bb012&vjs=3,Manager/Sr. Manager - Customer / Digital Marketing Analytics (Retail) (Canada),Tiger Analytics,PostedPosted 1 day ago,"Hybrid work in Toronto, ON","['Minimum 8 years of analytical experience, specifically customer marketing / digital marketing analytics, preferably within the Retail (Grocery Stores) domain. ', 'Robust techno-functional skills and strong digital transformation/strategy consulting experience.', 'Strong experience in Retail, Marketing, Digital Marketing, Campaign Design, and Marketing performance measurement areas in the Retail (preferably Grocery) sector.', 'Open to travel to the office and working onsite at least 3 to 5 days a month in Grand Rapids, MI, USA.', 'Very good communication and interpersonal skills; strong executive presence.', 'Strong problem-solving skills and ability to maneuver complex organizational environments.', 'Strong data and analytics skill set, experience in AI/ML-based campaign design, rollout, and performance measurement.']"
https://ca.indeed.com/rc/clk?jk=4719fa4c7e56a8fd&bb=ctYf8Cv20abIG29OxO5uBSbZW_X9tgjbgqQv8io53wOSfzki70dstGIJvedYdKahivGMLGJAqQBodONUxEb1xC_SXf9-viKY9yX9wh69dDRTRLJe67DPWOLC_tesFGuz&xkcb=SoBT67M3-rXkSYUTU50IbzkdCdPP&fccid=318d62c673342e64&vjs=3,"Postdoctoral Research Fellow, Medical Imaging and Machine Learning",University of Saskatchewan,PostedPosted 25 days ago,"Hybrid work in Saskatoon, SK","[' Strong background in medical image analysis, computer vision, and machine learning.', ' Excellent programming skills in programming languages including Python and experience with machine learning frameworks such as TensorFlow or PyTorch.', ' Proficiency in version control systems, such as GitHub/Git.', ' Excellent communication and collaboration skills.']"
https://ca.indeed.com/rc/clk?jk=8040807b6db1d484&bb=ctYf8Cv20abIG29OxO5uBVnNYG7yWr6faoMQgjTuing5RTL-CR5KKnrJgNWVJaJ_p6CPbmLpduEBBX-Knfg-5fGs_mi_SH4n0M8_mWMgRMZPrIgDH4ZTDnot9bsRdiK3&xkcb=SoD067M3-rXkSYUTU50NbzkdCdPP&fccid=b065b988d7f17c35&vjs=3,Développeur(euse) intélligence artificielle (IA) - Hybride,ISAAC Instruments,EmployerActive 4 days ago,"Saint-Bruno-de-Montarville, QC","[' Diplôme de premier cycle en informatique, science des données, ingénierie, recherche opérationnelle, statistiques ou autres domaines quantitatifs connexes', "" 2 à 4 ans d'expérience dans le développement de solutions d'apprentissage automatique de production orientées client"", ' Expérience pratique des systèmes à grande échelle en ingénierie logicielle', ' Expérience de la mise en production de code via un pipeline DevOps (git, pipeline Jenkins, code scan)', "" Connaissance du traitement des big data et de la création d'API de données. Une expérience des structures (frameworks) automatisées de qualité des données est un plus"", "" Expérience de travail dans la conception et le déploiement de modèles d'apprentissage automatique en tant qu'API REST à l'aide de Flask"", ' Solides compétences en développement de logiciels, avec une bonne maîtrise de Python', ' Connaissance avancée de SQL et expérience de travail avec des bases de données relationnelles et SQL', ' Expérience de travail avec une architecture en nuage (PaaS) utilisant de préférence Azure et expérience avec Azure ML, DataBricks (Spark), Azure Data Factory sera un atout', "" Expertise dans la livraison d'analyses et de produits d'apprentissage automatique, avec une solide compréhension de la livraison agile de produits dans un environnement d'entreprise.""]"
https://ca.indeed.com/rc/clk?jk=bdbc6d419d965557&bb=ctYf8Cv20abIG29OxO5uBcGtCZFXMkRffsMGMp2Zv2r6rq3xrTXccybqK37Z1XN62PaND39MFgvpK_LB1P1fxcxDkaXPKQ1Szrpg3b9R3MnnvqwKhHZS2y_CJCX0-6ne&xkcb=SoCp67M3-rXkSYUTU50DbzkdCdPP&fccid=bf35006d62dfd44f&cmp=INSTITUT-TREBAS-QU%25C3%2589BEC-INC&ti=Consultant+Bi&vjs=3,"Enseignant(e) en Analytique, Mégadonnées et Intelligence d'Affaires (Bilingue)/Instructor Big Data",Institut Trebas Québec Inc,EmployerActive 2 days ago,"Montréal, QC","['A Bachelor’s degree in a relevant field of knowledge from a recognized University or College;', 'Minimum 3 years of teaching experience in the post-secondary environment or equivalent work experience in in one or more of the following: Engineering, Statistics, Mathematics, Data Science, Operational Research, Management Science or Computer Science;', 'Teaching and guiding students in “real world” big data analytics class projects;', 'Ability to identify points of improvement in a curriculum;', 'Good leadership and problem-solving skills;', 'Exceptional communication abilities with the ability to clearly explain complicated subject matter;', 'Ability to foster a collaborative, cooperative environment among students & faculty;', 'Ability and willingness to adapt to changing technologies & educational practices;', 'Ability to be aware of and manage individual student needs;', 'Ability to use Learning Management System platforms (Canvas) an important asset.', 'Big Data Tools;', 'Data Technology Solutions;', 'Big Data Fundamentals;', 'Python Programming;', 'Basic understanding of Big Data Technologies using one or more of the following: Spark, Hadoop, Tableau, R, MapReduce, Python, JavaScript, Java, HBASE, HIVE and NoSQL;', 'Basic understanding of continuous improvement using one or more of the following: Six-Sigma, Lean, Agile, TDQM, Demming, and Kanban;', 'Introduction to Artificial Intelligence;', 'Data Encoding Principles and Methods.']"
